Région;Ancienne région;Département;Zone d'emploi;EPCI;Nom commune;Commune;Grand secteur d'activité;Secteur NA17;Secteur NA38;Secteur NA88;APE;Code région;Code ancienne région;Code département;Code zone d'emploi;Code EPCI;Code commune;Code APE;Nombre d'établissements 2006;Effectifs salariés 2006;Nombre d'établissements 2007;Effectifs salariés 2007;Nombre d'établissements 2008;Effectifs salariés 2008;Nombre d'établissements 2009;Effectifs salariés 2009;Nombre d'établissements 2010;Effectifs salariés 2010;Nombre d'établissements 2011;Effectifs salariés 2011;Nombre d'établissements 2012;Effectifs salariés 2012;Nombre d'établissements 2013;Effectifs salariés 2013;Nombre d'établissements 2014;Effectifs salariés 2014;Nombre d'établissements 2015;Effectifs salariés 2015;Nombre d'établissements 2016;Effectifs salariés 2016;Nombre d'établissements 2017;Effectifs salariés 2017;Nombre d'établissements 2018;Effectifs salariés 2018;Nombre d'établissements 2019;Effectifs salariés 2019;Nombre d'établissements 2020;Effectifs salariés 2020;Nombre d'établissements 2021;Effectifs salariés 2021;Nombre d'établissements 2022;Effectifs salariés 2022;Nombre d'établissements 2023;Effectifs salariés 2023;Nombre d'établissements 2024;Effectifs salariés 2024
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Bécon-les-Granits;49026 Bécon-les-Granits;GS5 Autres services marchands hors intérim;LZ Activités immobilières;LZ Activités immobilières;68 Activités immobilières;6820B Location de terrains et d'autres biens immobiliers;52;52;49;5202;200071868;49026;6820B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Bécon-les-Granits;49026 Bécon-les-Granits;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MC autres activités scientifiques et techniques;75 Activités vétérinaires;7500Z Activités vétérinaires;52;52;49;5202;200071868;49026;7500Z;1;4;1;4;1;6;1;6;1;7;1;6;1;6;1;4;1;4;1;7;1;7;1;7;1;7;1;7;1;8;1;7;1;8;1;9;1;11
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Bécon-les-Granits;49026 Bécon-les-Granits;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;82 Activités administratives et autres activités de soutien aux entreprises;8219Z Photocopie, préparation de documents et autres activités spécialisées;52;52;49;5202;200071868;49026;8219Z;1;4;1;3;2;4;2;5;2;3;1;4;1;5;1;4;1;5;1;5;1;5;1;4;1;3;1;3;1;4;1;4;1;4;1;4;1;4
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Bécon-les-Granits;49026 Bécon-les-Granits;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;95 Réparation d'ordinateurs et de biens personnels et domestiques;9523Z Réparation de chaussures et d'articles en cuir;52;52;49;5202;200071868;49026;9523Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Bécon-les-Granits;49026 Bécon-les-Granits;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9602A Coiffure;52;52;49;5202;200071868;49026;9602A;2;9;2;6;2;5;2;4;2;6;2;6;2;6;2;5;3;7;3;7;3;7;3;7;3;7;3;8;3;8;3;8;3;5;3;8;3;7
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS1 Industrie;C1 Industries agro-alimentaires;CA Industries agro-alimentaires;10 Industries alimentaires;1020Z Transformation et conservation de poisson, de crustacés et de mollusques;52;52;49;5202;244900015;49035;1020Z;1;29;1;28;1;29;1;28;1;25;1;22;1;30;1;31;1;27;1;31;1;29;1;37;1;46;1;44;1;40;1;41;1;40;1;34;1;33
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS1 Industrie;C3 Equipements électriques, électroniques, informatiques;CK Fabrication de machines et équipements n.c.a.;28 Fabrication de machines et équipements n.c.a.;2899B Fabrication d'autres machines spécialisées;52;52;49;5202;244900015;49035;2899B;;;;;;;;;;;;;1;37;1;39;1;34;1;33;1;34;1;41;1;50;1;49;1;44;1;46;1;45;1;51;1;54
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS1 Industrie;C5 autres produits industriels;"CM Industrie du meuble et diverses ; réparation et installation de machines";33 Réparation et installation de machines et d'équipements;3315Z Réparation et maintenance navale;52;52;49;5202;244900015;49035;3315Z;;;;;;;;;;;;;;;;;;;;;;;1;2;1;3;1;4;1;3;1;4;1;6;1;5;1;4
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4322B Travaux d'installation d'équipements thermiques et de climatisation;52;52;49;5202;244900015;49035;4322B;;;1;3;1;10;1;12;1;10;1;6;1;4;1;5;1;5;1;7;1;5;1;5;1;4;1;3;1;4;2;4;1;3;1;4;1;4
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4332A Travaux de menuiserie bois et pvc;52;52;49;5202;244900015;49035;4332A;2;10;3;18;2;32;2;28;3;29;3;25;1;16;1;11;1;13;2;15;2;15;2;13;2;13;2;13;3;15;4;24;3;23;4;23;4;21
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4333Z Travaux de revêtement des sols et des murs;52;52;49;5202;244900015;49035;4333Z;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;2;2;4;2;4;2;4;1;4;1;3
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;45 Commerce et réparation d'automobiles et de motocycles;4531Z Commerce de gros d'équipements automobiles;52;52;49;5202;244900015;49035;4531Z;;;;;;;;;;;;;;;;;1;7;;;1;8;1;6;1;6;1;6;1;6;1;6;1;5;1;5;1;4
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4618Z Intermédiaires spécialisés dans le commerce d'autres produits spécifiques;52;52;49;5202;244900015;49035;4618Z;;;1;2;1;2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4669C Commerce de gros (commerce interentreprises) de fournitures;52;52;49;5202;244900015;49035;4669C;1;1;1;2;1;2;;;1;2;2;3;1;1;;;;;;;;;;;;;;;;;;;;;;;1;23
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4690Z Commerce de gros (commerce interentreprises) non spécialisé;52;52;49;5202;244900015;49035;4690Z;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;0;1;1;1;1;;;1;1;1;1;1;1;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4711C Supérettes;52;52;49;5202;244900015;49035;4711C;;;;;;;1;2;1;2;1;2;1;2;1;3;1;3;1;4;1;3;1;3;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS5 Autres services marchands hors intérim;JZ Information et communication;JB Télécommunications;61 Télécommunications;6190Z Autres activités de télécommunication;52;52;49;5202;244900015;49035;6190Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;2;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS5 Autres services marchands hors intérim;JZ Information et communication;JC Activités informatiques;62 Programmation, conseil et autres activités informatiques;6202B Tierce maintenance de systèmes et d'applications informatiques;52;52;49;5202;244900015;49035;6202B;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;2;1;2;1;2;1;2;1;3
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;64 Activités des services financiers, hors assurance et caisses de retraite;6420Z Activités des sociétés holding;52;52;49;5202;244900015;49035;6420Z;7;19;5;12;4;11;2;10;3;11;3;13;4;15;4;15;4;11;2;3;2;3;2;4;2;3;1;2;3;11;3;12;3;4;3;4;3;4
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;66 Activités auxiliaires de services financiers et d'assurance;6619A Supports juridiques de gestion de patrimoine mobilier;52;52;49;5202;244900015;49035;6619A;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS5 Autres services marchands hors intérim;LZ Activités immobilières;LZ Activités immobilières;68 Activités immobilières;6810Z Activités des marchands de biens immobiliers;52;52;49;5202;244900015;49035;6810Z;1;1;1;1;;;;;;;;;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS5 Autres services marchands hors intérim;LZ Activités immobilières;LZ Activités immobilières;68 Activités immobilières;6820B Location de terrains et d'autres biens immobiliers;52;52;49;5202;244900015;49035;6820B;2;10;2;8;2;9;2;6;2;7;3;6;2;5;2;6;2;6;2;6;2;7;3;5;2;6;2;4;2;4;1;1;1;1;2;2;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MC autres activités scientifiques et techniques;74 autres activités spécialisées, scientifiques et techniques;7410Z Activités spécialisées de design;52;52;49;5202;244900015;49035;7410Z;1;5;1;5;1;5;1;6;1;5;1;5;1;5;1;5;1;5;1;3;1;1;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;77 Activités de location et location-bail;7734Z Location et location-bail de matériels de transport par eau;52;52;49;5202;244900015;49035;7734Z;2;2;2;1;2;2;2;3;2;2;2;5;2;2;2;3;2;2;2;4;2;3;2;2;2;1;2;2;1;1;1;1;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;82 Activités administratives et autres activités de soutien aux entreprises;8211Z Services administratifs combinés de bureau;52;52;49;5202;244900015;49035;8211Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;82 Activités administratives et autres activités de soutien aux entreprises;8219Z Photocopie, préparation de documents et autres activités spécialisées;52;52;49;5202;244900015;49035;8219Z;1;3;1;2;1;2;1;2;1;2;1;2;2;46;2;50;2;52;1;2;1;2;1;3;1;2;1;2;1;2;1;2;1;2;1;3;1;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QB Action sociale et hébergement médico-social;87 Hébergement médico-social et social;8710C Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé;52;52;49;5202;244900015;49035;8710C;;;;;;;1;37;1;76;1;77;1;79;1;75;1;78;1;79;1;83;1;80;1;81;1;81;1;85;1;79;1;84;1;80;1;85
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Bouchemaine;49035 Bouchemaine;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9609Z Autres services personnels n.c.a.;52;52;49;5202;244900015;49035;9609Z;1;3;1;4;1;4;1;4;1;4;1;3;;;;;;;;;1;2;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Briollay;49048 Briollay;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4322A Travaux d'installation d'eau et de gaz en tous locaux;52;52;49;5202;244900015;49048;4322A;;;;;;;;;;;2;3;2;4;2;4;1;2;1;3;1;5;1;5;1;7;2;8;2;11;3;13;2;12;2;15;2;12
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Briollay;49048 Briollay;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4721Z Commerce de détail de fruits et légumes en magasin spécialisé;52;52;49;5202;244900015;49048;4721Z;1;2;1;2;1;3;1;2;1;2;1;2;1;0;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;2;1;2;1;2;1;3;1;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Briollay;49048 Briollay;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4759A Commerce de détail de meubles;52;52;49;5202;244900015;49048;4759A;1;2;1;2;1;2;1;3;1;3;1;2;1;0;1;1;1;1;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Briollay;49048 Briollay;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;56 Restauration;5610A Restauration traditionnelle;52;52;49;5202;244900015;49048;5610A;2;5;2;6;2;5;2;10;2;6;2;5;3;7;3;7;3;7;3;8;3;8;3;19;2;15;1;13;2;5;2;6;1;2;1;1;1;0
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Briollay;49048 Briollay;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;56 Restauration;5630Z Débits de boissons;52;52;49;5202;244900015;49048;5630Z;1;1;1;1;1;1;1;2;1;1;1;2;1;4;1;4;1;5;1;6;1;4;1;3;1;3;1;4;1;3;1;1;1;1;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Briollay;49048 Briollay;GS5 Autres services marchands hors intérim;LZ Activités immobilières;LZ Activités immobilières;68 Activités immobilières;6820B Location de terrains et d'autres biens immobiliers;52;52;49;5202;244900015;49048;6820B;;;;;;;;;;;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Briollay;49048 Briollay;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;"71 Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";7120B Analyses, essais et inspections techniques;52;52;49;5202;244900015;49048;7120B;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS1 Industrie;C1 Industries agro-alimentaires;CA Industries agro-alimentaires;10 Industries alimentaires;1071C Boulangerie et boulangerie-pâtisserie;52;52;49;5202;200071553;49050;1071C;8;47;8;51;8;50;8;40;7;40;8;47;6;36;6;38;4;36;4;36;4;37;4;40;4;50;4;47;4;44;4;51;4;50;4;56;4;57
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS1 Industrie;C5 autres produits industriels;"CM Industrie du meuble et diverses ; réparation et installation de machines";33 Réparation et installation de machines et d'équipements;3320B Installation de machines et équipements mécaniques;52;52;49;5202;200071553;49050;3320B;1;15;1;15;1;15;2;20;2;19;2;19;2;17;2;20;2;19;2;18;2;21;2;19;2;22;2;25;2;26;2;25;2;29;3;33;2;34
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS1 Industrie;DE Industries extractives, énergie, eau;DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3511Z Production d'électricité;52;52;49;5202;200071553;49050;3511Z;1;1;1;1;1;1;1;0;1;1;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4332B Travaux de menuiserie métallique et serrurerie;52;52;49;5202;200071553;49050;4332B;1;4;1;5;1;5;1;4;1;4;1;4;1;4;1;4;1;4;1;4;1;1;1;1;;;;;;;;;1;1;1;2;1;3
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4722Z Commerce de détail de viandes et de produits à base de viande en magasin spécialisé;52;52;49;5202;200071553;49050;4722Z;;;;;;;1;0;1;3;1;2;2;5;2;6;2;8;2;8;2;6;2;6;2;6;2;13;1;4;1;6;1;5;1;4;1;5
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4742Z Commerce de détail de matériels de télécommunication;52;52;49;5202;200071553;49050;4742Z;;;;;1;1;1;3;1;2;1;1;1;2;1;2;;;;;;;1;1;1;1;1;1;1;1;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4754Z Commerce de détail d'appareils électroménagers en magasin spécialisé;52;52;49;5202;200071553;49050;4754Z;;;;;;;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4761Z Commerce de détail de livres en magasin spécialisé;52;52;49;5202;200071553;49050;4761Z;;;;;;;;;;;;;1;55;1;58;1;65;1;69;1;71;1;80;1;82;1;81;1;83;1;86;1;82;1;83;1;85
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4776Z Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie;52;52;49;5202;200071553;49050;4776Z;1;3;1;2;2;4;2;3;2;4;2;4;2;5;3;4;3;4;3;4;2;4;2;3;1;1;2;2;2;3;2;3;2;9;2;5;1;3
